"Bug Id","Ranks(unsorted)","Ranks","Ranked Buggy Files"
"2","[5.0,14.0]","[5,14]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-2/app/src/main/java/io/github/zwieback/familyfinance/business/chart/fragment/HorizontalBarChartFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-2/app/src/main/java/io/github/zwieback/familyfinance/business/chart/fragment/PieChartFragment.java]"
"8","[3.0]","[3]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-8/app/src/main/java/de/koelle/christian/trickytripper/TrickyTripperActivity.java]"
"10","[88.0,43.0,52.0]","[43,52,88]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-10/app/src/main/java/me/zhanghai/android/files/ftpserver/FtpServerService.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-10/app/src/main/java/me/zhanghai/android/files/ftpserver/FtpServerReceiver.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-10/app/src/main/java/me/zhanghai/android/files/ftpserver/FtpServerStatePreference.java]"
"11","[10.0,12.0,9.0,1.0,7.0,6.0,18.0]","[1,6,7,9,10,12,18]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/PlayActivity.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/MusicDockFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/HomeFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/SplashActivity.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/SongsManager.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/MusicPlayback.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-11/app/src/main/java/com/droidheat/musicplayer/QueueFragment.java]"
"18","[38.0,12.0,1.0]","[1,12,38]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-18/Calendula/src/main/java/es/usc/citius/servando/calendula/fragments/RoutineCreateOrEditFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-18/Calendula/src/main/java/es/usc/citius/servando/calendula/fragments/ScheduleTimetableFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-18/Calendula/src/main/java/es/usc/citius/servando/calendula/fragments/MedicineCreateOrEditFragment.java]"
"19","[5.0]","[5]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-19/app/src/main/java/de/westnordost/streetcomplete/quests/housenumber/AddHousenumberForm.java]"
"44","[55.0]","[55]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-44/omniNotes/src/main/java/it/feio/android/omninotes/utils/TagsHelper.java]"
"45","[116.0]","[116]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-45/omniNotes/src/main/java/it.feio.android.omninotes.helpers/GeocodeProviderBaseFactory.java]"
"53","[14.0]","[14]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-53/app/src/main/java/net/gsantner/markor/ui/NewFileDialog.java]"
"54","[8.0]","[8]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-54/app/src/main/java/net/gsantner/markor/util/AppSettings.java]"
"55","[15.0,9.0]","[9,15]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-55/app/src/main/java/com/fieldbook/tracker/traits/MultiCatTraitLayout.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-55/app/src/main/java/com/fieldbook/tracker/traits/CategoricalTraitLayout.java]"
"56","[2.0]","[2]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-56/app/src/main/java/com/fieldbook/tracker/traits/LabelPrintTraitLayout.java]"
"71","[4.0]","[4]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-71/app/src/main/java/fr/neamar/kiss/forwarder/ExperienceTweaks.java]"
"76","[37.0,27.0]","[27,37]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-76/app/src/main/java/com/genonbeta/TrebleShot/adapter/FileListAdapter.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-76/app/src/main/java/com/genonbeta/TrebleShot/fragment/FileListFragment.java]"
"84","[12.0,39.0]","[12,39]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-84/ultrasonic/src/main/java/org/moire/ultrasonic/util/Util.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-84/ultrasonic/src/main/java/org/moire/ultrasonic/util/Constants.java]"
"87","[94.0]","[94]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-87/ultrasonic/src/main/java/org/moire/ultrasonic/util/BackgroundTask.java]"
"92","[85.0]","[85]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-92/app/src/main/java/com/vrem/wifianalyzer/vendor/model/VendorDB.java]"
"106","[112.0,130.0]","[112,130]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-106/app/src/main/java/com/poupa/vinylmusicplayer/util/FileUtil.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-106/app/src/main/java/com/poupa/vinylmusicplayer/loader/SongLoader.java]"
"110","[57.0]","[57]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-110/app/src/main/java/com/poupa/vinylmusicplayer/provider/Discography.java]"
"117","[10.0]","[10]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-117/app/src/main/java/openfoodfacts/github/scrachx/openfood/views/product/nutrition/NutritionProductFragment.java]"
"128","[16.0,2.0,3.0]","[2,3,16]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-128/app/src/main/java/org/shadowice/flocke/andotp/Utilities/Settings.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-128/app/src/main/java/org/shadowice/flocke/andotp/Activities/MainActivity.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-128/app/src/main/java/org/shadowice/flocke/andotp/Activities/SettingsActivity.java]"
"129","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-129/app/src/main/java/org/shadowice/flocke/andotp/Dialogs/ManualEntryDialog.java]"
"130","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-130/app/src/main/java/org/shadowice/flocke/andotp/Activities/IntroScreenActivity.java]"
"135","[8.0,53.0,10.0,30.0]","[8,10,30,53]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-135/app/src/main/java/fr/free/nrw/commons/category/SubCategoryListFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-135/app/src/main/java/fr/free/nrw/commons/explore/categories/SearchCategoriesRenderer.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-135/app/src/main/java/fr/free/nrw/commons/explore/categories/SearchCategoryFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-135/app/src/main/java/fr/free/nrw/commons/explore/categories/SearchCategoriesAdapterFactory.java]"
"158","[1.0,145.0]","[1,145]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-158/AnkiDroid/src/main/java/com/ichi2/anki/AbstractFlashcardViewer.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-158/AnkiDroid/src/main/java/com/ichi2/themes/Themes.java]"
"159","[2.0]","[2]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-159/AnkiDroid/src/main/java/com/ichi2/anki/CardBrowser.java]"
"160","[2.0]","[2]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-160/AnkiDroid/src/main/java/com/ichi2/anki/Reviewer.java]"
"162","[4.0]","[4]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-162/k9mail/src/main/java/com/fsck/k9/activity/setup/AccountSetupBasics.java]"
"168","[172.0]","[172]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-168/main/src/cgeo/geocaching/maps/MapProviderFactory.java]"
"191","[13.0,10.0]","[10,13]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/business/control/TowerInserter.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-191/app/src/main/java/ch/logixisland/anuto/view/game/TowerView.java]"
"192","[2.0]","[2]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-192/app/src/main/java/net/gsantner/markor/activity/DocumentEditFragment.java]"
"193","[62.0,11.0,3.0]","[3,11,62]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-193/mobile/src/main/java/com/alexstyl/specialdates/contact/Birthday.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-193/mobile/src/main/java/com/alexstyl/specialdates/addevent/ui/BirthdayDatePicker.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-193/mobile/src/main/java/com/alexstyl/specialdates/addevent/BirthdayPickerDialog.java]"
"199","[10.0]","[10]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-199/iNaturalist/src/main/java/org/inaturalist/android/ObservationListActivity.java]"
"200","[4.0]","[4]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-200/iNaturalist/src/main/java/org/inaturalist/android/ObservationListActivity.java]"
"201","[6.0]","[6]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-201/iNaturalist/src/main/java/org/inaturalist/android/ObservationListActivity.java]"
"206","[4.0]","[4]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-206/app/src/main/java/org/gnucash/android/ui/settings/BookManagerFragment.java]"
"209","[23.0]","[23]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-209/app/src/main/java/org/gnucash/android/ui/util/widget/CalculatorEditText.java]"
"227","[1.0,6.0,35.0,59.0,52.0,39.0,42.0]","[1,6,35,39,42,52,59]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-227/app/src/main/java/org/gnucash/android/ui/transaction/TransactionFormFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-227/app/src/main/java/org/gnucash/android/ui/transaction/SplitEditorFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-227/app/src/main/java/org/gnucash/android/importer/GncXmlHandler.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-227/app/src/main/java/org/gnucash/android/receivers/TransactionRecorder.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-227/app/src/main/java/org/gnucash/android/model/Split.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-227/app/src/main/java/org/gnucash/android/model/Transaction.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-227/app/src/main/java/org/gnucash/android/db/adapter/AccountsDbAdapter.java]"
"248","[24.0]","[24]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-248/collect_app/src/main/java/org/odk/collect/android/preferences/GeneralPreferencesFragment.java]"
"256","[3.0]","[3]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-256/app/src/main/java/org/gnucash/android/ui/account/AccountsListFragment.java]"
"271","[31.0]","[31]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-271/app/src/main/java/com/beemdevelopment/aegis/ui/views/TotpProgressBar.java]"
"275","[3.0,1.0]","[1,3]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-275/app/src/main/java/com/beemdevelopment/aegis/ui/Dialogs.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-275/app/src/main/java/com/beemdevelopment/aegis/ui/slides/CustomAuthenticatedSlide.java]"
"1028","[118.0]","[118]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1028/AnkiDroid/src/main/java/com/ichi2/anki/web/HttpFetcher.java]"
"1073","[74.0]","[74]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1073/app/src/main/java/org/mozilla/focus/browser/LocalizedContent.java]"
"1089","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1089/app/src/main/java/com/chess/clock/fragments/TimeControlFragment.java]"
"1096","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1096/iNaturalist/src/main/java/org/inaturalist/android/RecordSoundActivity.java]"
"1130","[17.0,2.0]","[2,17]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1130/app/src/main/java/de/danoeh/antennapod/fragment/AllEpisodesFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1130/app/src/main/java/de/danoeh/antennapod/fragment/QueueFragment.java]"
"1146","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1146/GPSTest/src/main/java/com/android/gpstest/GpsStatusFragment.java]"
"1147","[4.0]","[4]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1147/GPSTest/src/main/java/com/android/gpstest/NavigationDrawerFragment.java]"
"1150","[14.0]","[14]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1150/GPSTest/src/main/java/com/android/gpstest/HelpActivity.java]"
"1151","[2.0,3.0]","[2,3]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1151/GPSTest/src/main/java/com/android/gpstest/Preferences.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1151/GPSTest/src/main/java/com/android/gpstest/GpsTestActivity.java]"
"1198","[3.0]","[3]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1198/app/src/main/java/swati4star/createpdf/adapter/ViewFilesAdapter.java]"
"1202","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1202/app/src/main/java/swati4star/createpdf/activity/ImageEditor.java]"
"1205","[3.0,10.0,5.0,13.0,15.0,9.0,2.0,11.0]","[2,3,5,9,10,11,13,15]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/activity/MainActivity.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/fragment/RemoveDuplicatePagesFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/fragment/PdfToImageFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/fragment/SplitFilesFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/fragment/AddImagesFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/fragment/RemovePagesFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/fragment/MergeFilesFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1205/app/src/main/java/swati4star/createpdf/fragment/InvertPdfFragment.java]"
"1207","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1207/app/src/main/java/org/shadowice/flocke/andotp/View/ManualEntryDialog.java]"
"1213","[2.0,1.0,3.0]","[1,2,3]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1213/app/src/main/java/org/shadowice/flocke/andotp/Preferences/PasswordEncryptedPreference.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1213/app/src/main/java/org/shadowice/flocke/andotp/Preferences/CredentialsPreference.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1213/app/src/main/java/org/shadowice/flocke/andotp/Dialogs/PasswordEntryDialog.java]"
"1214","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1214/app/src/main/java/org/shadowice/flocke/andotp/Activities/IntroScreenActivity.java]"
"1215","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1215/app/src/main/java/org/shadowice/flocke/andotp/Dialogs/ManualEntryDialog.java]"
"1222","[41.0,33.0,114.0]","[33,41,114]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1222/app/src/main/java/org/gnucash/android/ui/util/RecurrenceParser.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1222/app/src/main/java/org/gnucash/android/model/Recurrence.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1222/app/src/main/java/org/gnucash/android/db/adapter/RecurrenceDbAdapter.java]"
"1223","[2.0]","[2]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1223/app/src/main/java/org/gnucash/android/ui/transaction/TransactionFormFragment.java]"
"1224","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1224/app/src/main/java/org/gnucash/android/ui/account/AccountFormFragment.java]"
"1228","[4.0]","[4]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1228/app/src/main/java/org/gnucash/android/ui/transaction/TransactionDetailActivity.java]"
"1299","[5.0]","[5]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1299/app/src/main/java/com/fieldbook/tracker/activities/ConfigActivity.java]"
"1389","[12.0,5.0,8.0]","[5,8,12]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1389/app/src/main/java/org/y20k/transistor/core/Station.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1389/app/src/main/java/org/y20k/transistor/PlayerActivityFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1389/app/src/main/java/org/y20k/transistor/helpers/StationFetcher.java]"
"1399","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1399/app/src/main/java/org/fossasia/phimpme/gallery/activities/SettingsActivity.java]"
"1402","[118.0,3.0]","[3,118]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1402/app/src/main/java/org/fossasia/phimpme/MyApplication.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1402/app/src/main/java/org/fossasia/phimpme/share/SharingActivity.java]"
"1403","[123.0]","[123]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1403/app/src/main/java/org/fossasia/phimpme/editor/FileUtils.java]"
"1406","[2.0]","[2]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1406/app/src/main/java/org/fossasia/phimpme/gallery/activities/SingleMediaActivity.java]"
"1425","[55.0,1.0]","[1,55]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1425/app/src/main/java/com/easyfitness/DAO/bodymeasures/DAOBodyMeasure.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1425/app/src/main/java/com/easyfitness/WeightFragment.java]"
"1428","[9.0,36.0,37.0,67.0,1.0,65.0,12.0,15.0,59.0,17.0]","[1,9,12,15,17,36,37,59,65,67]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/fonte/FonteGraphFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/graph/DateGraph.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/DAO/bodymeasures/BodyPart.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/DAO/bodymeasures/BodyPartExtensions.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/bodymeasures/BodyPartDetailsFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/machines/MachineCursorAdapter.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/machines/MachineDetailsFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/machines/MachineFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/machines/MachineArrayFullAdapter.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1428/app/src/main/java/com/easyfitness/ValueEditorDialogbox.java]"
"1430","[4.0,9.0]","[4,9]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1430/app/src/main/java/com/easyfitness/programs/ProgramPagerFragment.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1430/app/src/main/java/com/easyfitness/programs/ProgramRunnerFragment.java]"
"1441","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1441/android/app/src/main/java/com/cohenadair/anglerslog/locations/ManageFishingSpotFragment.java]"
"1445","[89.0]","[89]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1445/android/app/src/main/java/com/cohenadair/anglerslog/model/Logbook.java]"
"1446","[2.0]","[2]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1446/AnglersLog/app/src/main/java/com/cohenadair/anglerslog/locations/ManageLocationFragment.java]"
"1481","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1481/app/src/main/java/com/hexforhn/hex/StoryActivity.java]"
"1563","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1563/app/src/main/java/io/lerk/lrkFM/activities/FileActivity.java]"
"1568","[3.0]","[3]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1568/app/src/main/java/io/lerk/lrkFM/adapter/FileArrayAdapter.java]"
"1640","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1640/app/src/main/java/com/german_software_engineers/trainerapp/InfoActivity.java]"
"1641","[1.0,3.0,0.0,15.0,14.0]","[0,1,3,14,15]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/GeneralTrainingScheduleEditor.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1641/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseViewActivity.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1641/trainerappmodel/src/main/java/com/german_software_engineers/trainerappmodel/Enumerations/TrainingsTypes.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1641/trainerappmodel/src/main/java/com/german_software_engineers/trainerappmodel/Legacy/Schedule.java,/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1641/trainerappmodel/src/main/java/com/german_software_engineers/trainerappmodel/Model/XMLParser.java]"
"1645","[1.0]","[1]","[/Users/sagelab/Documents/Projects/BugLocalization/BuggyProjects/bug-1645/app/src/main/java/com/german_software_engineers/trainerapp/ExerciseDialog.java]"
